# x
4.062500000000000000e-01 1.747058928012847900e-01
-9.375000000000000000e-02 1.785882413387298584e-01
9.062500000000000000e-01 1.824705898761749268e-01
-9.062500000000000000e-01 1.863529533147811890e-01
9.375000000000000000e-02 1.902353018522262573e-01
-4.062500000000000000e-01 1.941176503896713257e-01
5.937500000000000000e-01 1.979999989271163940e-01
-6.562500000000000000e-01 2.018823623657226562e-01
3.437500000000000000e-01 2.057647109031677246e-01
-1.562500000000000000e-01 2.096470594406127930e-01
8.437500000000000000e-01 2.135294228792190552e-01
-7.812500000000000000e-01 2.174117714166641235e-01
2.187500000000000000e-01 2.212941199541091919e-01
-2.812500000000000000e-01 2.251764684915542603e-01
7.187500000000000000e-01 2.290588319301605225e-01
-5.312500000000000000e-01 2.329411804676055908e-01
4.687500000000000000e-01 2.368235290050506592e-01
-3.125000000000000000e-02 2.407058924436569214e-01
9.687500000000000000e-01 2.445882409811019897e-01
-9.843750000000000000e-01 2.484706044197082520e-01
1.562500000000000000e-02 2.523529529571533203e-01
-4.843750000000000000e-01 2.562353014945983887e-01
5.156250000000000000e-01 2.601176500320434570e-01
-7.343750000000000000e-01 2.640000283718109131e-01
2.656250000000000000e-01 2.678823769092559814e-01
-2.343750000000000000e-01 2.717647254467010498e-01
7.656250000000000000e-01 2.756470739841461182e-01
-8.593750000000000000e-01 2.795294225215911865e-01
1.406250000000000000e-01 2.834117710590362549e-01
-3.593750000000000000e-01 2.872941195964813232e-01
6.406250000000000000e-01 2.911764979362487793e-01
-6.093750000000000000e-01 2.950588464736938477e-01
3.906250000000000000e-01 2.989411950111389160e-01
-1.093750000000000000e-01 3.028235435485839844e-01
8.906250000000000000e-01 3.067058920860290527e-01
-9.218750000000000000e-01 3.105882406234741211e-01
7.812500000000000000e-02 3.144705891609191895e-01
-4.218750000000000000e-01 3.183529675006866455e-01
5.781250000000000000e-01 3.222353160381317139e-01
-6.718750000000000000e-01 3.261176645755767822e-01
3.281250000000000000e-01 3.300000131130218506e-01
-1.718750000000000000e-01 3.338823616504669189e-01
8.281250000000000000e-01 3.377647101879119873e-01
-7.968750000000000000e-01 3.416470587253570557e-01
2.031250000000000000e-01 3.455294370651245117e-01
-2.968750000000000000e-01 3.494117856025695801e-01
7.031250000000000000e-01 3.532941341400146484e-01
-5.468750000000000000e-01 3.571764826774597168e-01
4.531250000000000000e-01 3.610588312149047852e-01
-4.687500000000000000e-02 3.649411797523498535e-01
9.531250000000000000e-01 3.688235282897949219e-01
-9.531250000000000000e-01 3.727059066295623779e-01
4.687500000000000000e-02 3.765882551670074463e-01
-4.531250000000000000e-01 3.804706037044525146e-01
5.468750000000000000e-01 3.843529522418975830e-01
-7.031250000000000000e-01 3.882353007793426514e-01
2.968750000000000000e-01 3.921176493167877197e-01
-2.031250000000000000e-01 3.959999978542327881e-01
7.968750000000000000e-01 3.998823761940002441e-01
-8.281250000000000000e-01 4.037647247314453125e-01
1.718750000000000000e-01 4.076470732688903809e-01
-3.281250000000000000e-01 4.115294218063354492e-01
6.718750000000000000e-01 4.154117703437805176e-01
-5.781250000000000000e-01 4.192941188812255859e-01
4.218750000000000000e-01 4.231764674186706543e-01
-7.812500000000000000e-02 4.270588457584381104e-01
9.218750000000000000e-01 4.309411942958831787e-01
-8.906250000000000000e-01 4.348235428333282471e-01
1.093750000000000000e-01 4.387058913707733154e-01
-3.906250000000000000e-01 4.425882399082183838e-01
6.093750000000000000e-01 4.464705884456634521e-01
-6.406250000000000000e-01 4.503529369831085205e-01
3.593750000000000000e-01 4.542353153228759766e-01
-1.406250000000000000e-01 4.581176638603210449e-01
8.593750000000000000e-01 4.620000123977661133e-01
-7.656250000000000000e-01 4.658823609352111816e-01
2.343750000000000000e-01 4.697647094726562500e-01
-2.656250000000000000e-01 4.736470580101013184e-01
7.343750000000000000e-01 4.775294065475463867e-01
-5.156250000000000000e-01 4.814117848873138428e-01
4.843750000000000000e-01 4.852941334247589111e-01
-1.562500000000000000e-02 4.891764819622039795e-01
9.843750000000000000e-01 4.930588304996490479e-01
-9.921875000000000000e-01 4.969412088394165039e-01
7.812500000000000000e-03 5.008235573768615723e-01
-4.921875000000000000e-01 5.047059059143066406e-01
5.078125000000000000e-01 5.085882544517517090e-01
-7.421875000000000000e-01 5.124706029891967773e-01
2.578125000000000000e-01 5.163529515266418457e-01
-2.421875000000000000e-01 5.202353000640869141e-01
7.578125000000000000e-01 5.241177082061767578e-01
-8.671875000000000000e-01 5.280000567436218262e-01
1.328125000000000000e-01 5.318824052810668945e-01
-3.671875000000000000e-01 5.357647538185119629e-01
6.328125000000000000e-01 5.396471023559570312e-01
-6.171875000000000000e-01 5.435294508934020996e-01
3.828125000000000000e-01 5.474117994308471680e-01
-1.171875000000000000e-01 5.512941479682922363e-01
8.828125000000000000e-01 5.551764965057373047e-01
-9.296875000000000000e-01 5.590588450431823730e-01
7.031250000000000000e-02 5.629411935806274414e-01
-4.296875000000000000e-01 5.668235421180725098e-01
5.703125000000000000e-01 5.707058906555175781e-01
-6.796875000000000000e-01 5.745882391929626465e-01
3.203125000000000000e-01 5.784706473350524902e-01
-1.796875000000000000e-01 5.823529958724975586e-01
8.203125000000000000e-01 5.862353444099426270e-01
-8.046875000000000000e-01 5.901176929473876953e-01
1.953125000000000000e-01 5.940000414848327637e-01
-3.046875000000000000e-01 5.978823900222778320e-01
6.953125000000000000e-01 6.017647385597229004e-01
-5.546875000000000000e-01 6.056470870971679688e-01
4.453125000000000000e-01 6.095294356346130371e-01
-5.468750000000000000e-02 6.134117841720581055e-01
9.453125000000000000e-01 6.172941327095031738e-01
-9.609375000000000000e-01 6.211764812469482422e-01
3.906250000000000000e-02 6.250588297843933105e-01
-4.609375000000000000e-01 6.289411783218383789e-01
5.390625000000000000e-01 6.328235864639282227e-01
-7.109375000000000000e-01 6.367059350013732910e-01
2.890625000000000000e-01 6.405882835388183594e-01
-2.109375000000000000e-01 6.444706320762634277e-01
7.890625000000000000e-01 6.483529806137084961e-01
-8.359375000000000000e-01 6.522353291511535645e-01
1.640625000000000000e-01 6.561176776885986328e-01
-3.359375000000000000e-01 6.600000262260437012e-01
6.640625000000000000e-01 6.638823747634887695e-01
-5.859375000000000000e-01 6.677647233009338379e-01
4.140625000000000000e-01 6.716470718383789062e-01
-8.593750000000000000e-02 6.755294203758239746e-01
9.140625000000000000e-01 6.794117689132690430e-01
-8.984375000000000000e-01 6.832941174507141113e-01
1.015625000000000000e-01 6.871764659881591797e-01
-3.984375000000000000e-01 6.910588741302490234e-01
6.015625000000000000e-01 6.949412226676940918e-01
-6.484375000000000000e-01 6.988235712051391602e-01
3.515625000000000000e-01 7.027059197425842285e-01
-1.484375000000000000e-01 7.065882682800292969e-01
8.515625000000000000e-01 7.104706168174743652e-01
-7.734375000000000000e-01 7.143529653549194336e-01
2.265625000000000000e-01 7.182353138923645020e-01
-2.734375000000000000e-01 7.221176624298095703e-01
7.265625000000000000e-01 7.260000109672546387e-01
-5.234375000000000000e-01 7.298823595046997070e-01
4.765625000000000000e-01 7.337647080421447754e-01
-2.343750000000000000e-02 7.376470565795898438e-01
9.765625000000000000e-01 7.415294051170349121e-01
-9.765625000000000000e-01 7.454118132591247559e-01
2.343750000000000000e-02 7.492941617965698242e-01
-4.765625000000000000e-01 7.531765103340148926e-01
5.234375000000000000e-01 7.570588588714599609e-01
-7.265625000000000000e-01 7.609412074089050293e-01
2.734375000000000000e-01 7.648235559463500977e-01
-2.265625000000000000e-01 7.687059044837951660e-01
7.734375000000000000e-01 7.725882530212402344e-01
-8.515625000000000000e-01 7.764706015586853027e-01
1.484375000000000000e-01 7.803529500961303711e-01
-3.515625000000000000e-01 7.842352986335754395e-01
6.484375000000000000e-01 7.881176471710205078e-01
-6.015625000000000000e-01 7.919999957084655762e-01
3.984375000000000000e-01 7.958823442459106445e-01
-1.015625000000000000e-01 7.997647523880004883e-01
8.984375000000000000e-01 8.036471009254455566e-01
-9.140625000000000000e-01 8.075294494628906250e-01
8.593750000000000000e-02 8.114117980003356934e-01
-4.140625000000000000e-01 8.152941465377807617e-01
5.859375000000000000e-01 8.191764950752258301e-01
-6.640625000000000000e-01 8.230588436126708984e-01
3.359375000000000000e-01 8.269411921501159668e-01
-1.640625000000000000e-01 8.308235406875610352e-01
8.359375000000000000e-01 8.347058892250061035e-01
-7.890625000000000000e-01 8.385882377624511719e-01
2.109375000000000000e-01 8.424705862998962402e-01
-2.890625000000000000e-01 8.463529348373413086e-01
7.109375000000000000e-01 8.502352833747863770e-01
-5.390625000000000000e-01 8.541176915168762207e-01
4.609375000000000000e-01 8.580000400543212891e-01
-3.906250000000000000e-02 8.618823885917663574e-01
9.609375000000000000e-01 8.657647371292114258e-01
-9.453125000000000000e-01 8.696470856666564941e-01
5.468750000000000000e-02 8.735294342041015625e-01
-4.453125000000000000e-01 8.774117827415466309e-01
5.546875000000000000e-01 8.812941312789916992e-01
-6.953125000000000000e-01 8.851764798164367676e-01
3.046875000000000000e-01 8.890588283538818359e-01
-1.953125000000000000e-01 8.929411768913269043e-01
8.046875000000000000e-01 8.968235254287719727e-01
-8.203125000000000000e-01 9.007058739662170410e-01
1.796875000000000000e-01 9.045882225036621094e-01
-3.203125000000000000e-01 9.084706306457519531e-01
6.796875000000000000e-01 9.123529791831970215e-01
-5.703125000000000000e-01 9.162353277206420898e-01
4.296875000000000000e-01 9.201176762580871582e-01
-7.031250000000000000e-02 9.240000247955322266e-01
9.296875000000000000e-01 9.278823733329772949e-01
-8.828125000000000000e-01 9.317647218704223633e-01
1.171875000000000000e-01 9.356470704078674316e-01
-3.828125000000000000e-01 9.395294189453125000e-01
6.171875000000000000e-01 9.434117674827575684e-01
-6.328125000000000000e-01 9.472941160202026367e-01
3.671875000000000000e-01 9.511764645576477051e-01
-1.328125000000000000e-01 9.550588130950927734e-01
8.671875000000000000e-01 9.589411616325378418e-01
-7.578125000000000000e-01 9.628235697746276855e-01
2.421875000000000000e-01 9.667059183120727539e-01
-2.578125000000000000e-01 9.705882668495178223e-01
7.421875000000000000e-01 9.744706153869628906e-01
-5.078125000000000000e-01 9.783529639244079590e-01
4.921875000000000000e-01 9.822353124618530273e-01
-7.812500000000000000e-03 9.861176609992980957e-01
